Machine_ID,Vibration_mm_s,Temperature_C,Pressure_Pa,Running_Hours,Fault_Type
805,3.7668455636348446,59.595696654025346,2743.4519524908196,3346,Bearing Failure
61,8.413516005413062,75.37483200111217,4440.440244535636,2252,No Fault
997,7.028344402113717,55.21689096256798,988.5341511626422,3459,Overheating
939,1.51331419876275,40.39436092656829,4062.798018498438,2953,Pressure Leak
380,4.170002309655464,55.879717078988925,1268.3954794828837,3543,Overheating
710,8.477423257641275,67.6979083132043,665.1859226208278,2216,Motor Failure
807,0.924770315276411,91.62346332043788,1335.0857123527148,2126,Motor Failure
440,9.152749576778445,34.468811885764026,3942.694354867204,3588,Overheating
319,6.612463114876065,62.980616099922436,2323.06733001587,3831,Overheating
302,6.182383798790389,51.379785583697085,4426.342325807818,4528,Bearing Failure
344,2.9350333083919224,63.04026012798514,2861.1839353201963,1389,Pressure Leak
11,2.7391260986525934,31.55840407947456,600.1265836684893,1878,Bearing Failure
62,8.978523975397358,50.346648055602785,3725.2112432086706,4775,No Fault
845,3.1844520881071046,83.29142958925533,996.0480892455471,2207,No Fault
226,7.4795476704709944,66.00621270055143,4052.20835057866,2864,Motor Failure
153,4.038096183863712,59.28786203304763,1256.4614741233102,731,Motor Failure
711,1.753286637062336,48.559129661497074,2054.5087361248106,2312,Pressure Leak
564,0.5964376792582305,49.37276398143813,3925.7214333141214,2112,Motor Failure
772,5.398316033137258,54.90159318338799,4794.041108643897,4926,No Fault
571,9.282009366940393,84.31209614769642,2171.4527779102955,3496,Pressure Leak
584,3.8222257442828402,92.86885844253744,4232.300990895211,747,No Fault
660,3.7147310059374035,58.51259978777435,1358.5651946412743,4878,Overheating
861,3.5968245606449787,55.56793451860452,4132.30896591121,2579,Overheating
575,5.184894535743726,85.02580042829109,3458.7232666531295,4241,Pressure Leak
310,4.465983950818642,57.74884584135974,1367.345782455658,4976,Bearing Failure
885,8.419231640543131,65.88118119921734,1861.267821581352,562,Motor Failure
243,5.049687125511412,45.01120819891839,1092.968998686662,4723,Pressure Leak
493,5.069820543697119,78.32766482563989,2223.3515497894095,2051,Motor Failure
366,1.7453443524850094,64.57924068760082,1416.4188850547484,3505,No Fault
330,9.344655868193474,82.58724576562221,3397.9907913371308,3822,Bearing Failure
107,2.7497560178194673,80.74762745186354,4975.2729689925145,794,Motor Failure
226,1.1602766071364239,43.975309937551856,554.0412338791887,4774,Overheating
825,6.468316240776879,76.51631078625456,2934.139159792844,4824,Overheating
218,5.858297331411854,82.00353651683915,3081.499688970544,1382,No Fault
937,4.236310885934712,52.49697065085568,4613.939553563653,893,Pressure Leak
753,4.299730104926103,41.21959233864784,2777.024006451219,3239,Motor Failure
506,7.565575289417881,30.17109011267323,2946.6563884021284,3967,No Fault
259,2.2614137608968417,59.30873745105463,2622.4376059777487,4667,Overheating
888,7.882279870504007,52.9081275500247,1710.0693705266663,4913,Overheating
774,6.338724025055163,66.06913919865158,752.1310996201115,4470,Overheating
517,4.27072796401572,42.22267101827107,2338.9595699442625,4974,Bearing Failure
773,4.622257549254818,85.87826059832088,736.6616205830534,4731,Bearing Failure
54,2.8098248646748623,46.75408901582713,2977.21611259663,3277,Overheating
47,7.269028994272773,44.71792433069725,1882.8213945903192,4192,Pressure Leak
727,5.11587268074741,61.24641367148314,2901.210806864425,1901,Bearing Failure
689,3.3876908847485923,62.425316543377825,1104.33633977834,1405,Motor Failure
521,5.864451041848552,43.980539871031034,4696.834845827118,1029,Bearing Failure
99,9.461610068461907,47.67094723718452,4525.345595974707,4221,Motor Failure
20,4.4173605169089845,41.030840545090925,1354.98429141028,886,Bearing Failure
890,8.786222607007575,76.69991159100584,2045.4992748230445,3121,Overheating
753,3.605151559321095,80.05578703151532,3260.717473333908,1072,Motor Failure
573,0.992594362324873,60.05135233485337,930.5879328765782,1143,Pressure Leak
891,2.33817895731586,76.41565647452613,2095.5551950226786,4571,Bearing Failure
490,4.268256289949158,77.83580047593395,1630.0052906855274,1792,Bearing Failure
419,2.476714357351121,38.98790929905756,4619.825279225135,4095,Overheating
690,0.5020433439642998,92.80157161424489,4336.297863301424,2985,Motor Failure
850,8.735013839727745,83.36707656126802,3109.247335700887,1054,Overheating
62,8.09491470107836,43.291424977728525,2841.5585159220836,2658,Motor Failure
145,7.180630083382524,42.10072732349457,4688.266075454288,3893,Bearing Failure
216,2.0103313608142575,38.16797446267288,4695.925023404669,3074,Bearing Failure
3,1.5832721858898746,38.99460656522469,4861.985564082472,2724,Bearing Failure
160,1.1084427452514483,78.63051693686525,1064.2049784868445,4109,Bearing Failure
739,7.016262698956291,60.527526701855535,1222.5101484342658,2488,No Fault
998,8.859271646190967,80.89072122809137,3545.3151440594897,1443,Bearing Failure
781,4.374822388217333,78.50656813276336,2936.455144744302,1493,Bearing Failure
120,1.5722660479644335,69.2998263778394,583.0965720195618,3959,Motor Failure
893,5.111535386588959,74.61382942761418,778.8876619528371,1621,Bearing Failure
89,3.639487167127671,31.193122084644216,4496.361720164623,3946,Bearing Failure
329,3.8734243191499793,50.26554704232643,4409.918579927238,4765,Motor Failure
580,6.091975617401365,71.45844165186166,2107.7191489822035,555,Bearing Failure
910,6.968463019359821,30.607421976605874,4509.727776187407,2256,Bearing Failure
357,1.4954323898584476,32.14350133936857,3171.537834790558,1157,Overheating
610,0.8203120772582875,85.3727188605749,4126.575411585059,759,No Fault
267,9.448972724171433,74.46161600998467,2423.439820220964,3109,Motor Failure
617,2.5945551402399665,47.24903265282236,1010.2924730520892,4409,Overheating
952,0.9844747241761317,74.71758460771608,2451.771781907073,903,Pressure Leak
323,2.20887796186328,81.50968349405211,2557.8490909860407,1294,Pressure Leak
635,0.850620617136178,49.94162840215658,2979.2488722827134,2061,No Fault
988,4.026298051554545,32.34242953744718,975.122208069926,1683,Pressure Leak
541,7.721616060061918,90.63064310470274,4961.308383723252,3141,No Fault
649,3.5712000478194854,52.43668948921598,1598.6156936310786,3164,Pressure Leak
195,4.497650661905299,36.92131461350591,1393.485815916918,4107,Pressure Leak
921,6.580280962106949,61.97069664055458,2870.6131348517147,2457,Overheating
738,5.080046630628922,79.9504067181687,2917.436807276999,2593,Pressure Leak
332,8.253011174191919,44.40707545014135,2479.1933202495993,2252,No Fault
170,8.294321075411808,47.51685325866862,3973.514658463645,4062,Bearing Failure
521,0.5891962594203828,45.776474141907904,2824.9448032787122,2194,Bearing Failure
463,7.502416758348793,94.45874843405907,3243.6295481524285,1355,Bearing Failure
40,4.6466024021750645,42.83124269248526,3756.858734335035,1795,No Fault
537,9.399564871732968,67.40881410279806,612.6129570373997,4121,No Fault
261,4.849088682878916,90.14220170770268,3067.8988214527017,4706,Bearing Failure
395,9.382063508494678,39.54827697705565,4478.875120527662,1538,Pressure Leak
955,7.291124250851629,93.10552286140052,578.2493431644526,4870,Bearing Failure
226,2.737443961519757,91.58602023571561,2323.3194671043248,3947,Motor Failure
984,5.345554813582619,87.49717915878708,4668.0235259262345,3932,No Fault
124,9.429220755307245,43.94617388645015,2089.19481027142,4248,Motor Failure
975,8.217775469767314,71.21357864071392,2564.2797089010837,2741,Motor Failure
38,1.3763020441209899,79.4579457424806,4916.936268699407,4030,No Fault
328,6.857347971289965,94.09181533276794,1396.957365277582,2463,Bearing Failure
251,3.6102162728373175,41.72754843528908,793.6483510625267,3515,Overheating
901,0.5628403569231331,79.79168346875427,4367.4016588758695,4067,Motor Failure
176,4.131328721242996,52.02207604526234,4408.094035455659,4370,Bearing Failure
602,2.6127897955247414,41.41572026192015,2624.3502560600596,1984,Overheating
914,7.8698234346842435,57.389501178900574,2813.932285147788,4734,Motor Failure
454,3.5359754796118894,81.59933428966006,4261.128663280262,2839,Bearing Failure
37,7.947713245584354,60.215237240763386,3823.5177415210783,834,Motor Failure
316,0.5053814495131578,64.93900151319815,1693.170509976548,2358,Bearing Failure
688,3.270372350235072,94.68536166300788,576.020097821833,1707,Pressure Leak
973,2.6704869287698574,55.942104471232696,2658.650731400956,1424,Pressure Leak
796,2.6021062496174987,70.00104905610058,4365.105467430387,3445,No Fault
965,1.1136795778891644,53.74087310499917,4531.25604510573,4939,Overheating
973,2.1841184336945156,55.53106701136582,4803.017886842692,4085,Motor Failure
593,5.499946128970579,75.21664897395152,4458.034569257516,4856,Motor Failure
114,3.1222496555397004,90.96265344616742,3110.195998841443,4527,Bearing Failure
40,4.256553040962332,65.25333178200088,2500.7251965624537,4764,Overheating
301,3.8918019231246967,79.94599538167068,3986.8243094034456,4795,Motor Failure
224,8.383144324999051,35.798426323102646,3829.197354645184,4342,Overheating
318,8.64769099109464,43.725272433075254,2921.645435366545,2898,Overheating
349,4.936612744902741,62.638556659769606,892.973176513111,527,Pressure Leak
115,3.4714035528404397,31.300762035870363,4667.366060541134,4450,Motor Failure
698,1.4612063360212728,46.43557361956633,2550.21141875748,2398,Motor Failure
323,9.080625914438855,63.6310838386228,2135.0020186231895,2927,No Fault
568,1.042042504102677,30.972477886659547,3333.053278259473,2125,Overheating
40,3.178852498114524,47.19550860469271,3532.270825251396,3075,Bearing Failure
866,3.1825958105300374,63.41200326593152,1448.0956266363564,2536,Pressure Leak
40,3.3836115752619342,67.25470111878097,4266.224801644803,1810,No Fault
859,1.9785815894516836,90.17386004859486,1804.7169214807004,3855,Pressure Leak
973,7.548452878313275,71.94746551128951,1340.0776666144252,4220,Bearing Failure
749,1.602480757693903,56.9578271644496,2328.7993378452384,2774,No Fault
289,6.2141599323784655,90.47282651364941,3787.520364038594,2574,Pressure Leak
262,1.6146142403523571,81.01739392020663,4844.561802979116,588,Bearing Failure
216,1.1348207383366091,43.00057987232859,4141.765689671449,4304,No Fault
147,8.68486553317289,38.504753487673284,4731.567699515863,621,Bearing Failure
336,2.2111588968683513,73.92775632327763,1132.7261183443707,532,No Fault
168,7.891251391037339,66.39240576250396,820.2955948865456,1195,Motor Failure
92,5.401677839964222,81.32878489652913,3009.6714285800203,4341,Motor Failure
353,1.2007086764789263,78.02232825511462,1806.3386736981547,1024,Pressure Leak
571,9.099033722942607,70.63874970073849,4226.247378361728,746,Overheating
571,2.7226505029270327,94.114841155878,3523.9454213104673,4426,Overheating
816,8.23680810817346,64.68333245717656,4868.276737936075,3601,Bearing Failure
681,2.0192900520610775,37.35187417261179,1646.565600790869,2596,No Fault
781,8.185485939276676,83.83778171303925,2686.028514598546,2462,Motor Failure
363,0.6190593161476459,46.37046855247108,2755.5821484140897,3459,Overheating
557,5.106024109125326,80.52463962935468,1576.2955768581928,2727,Motor Failure
345,7.424983214794011,92.21196124000335,3155.420297696035,1893,Bearing Failure
693,8.91315965743505,75.29170840768218,2494.786937356578,2407,Bearing Failure
170,8.682819225858383,68.74196046173708,2510.247001954431,2523,No Fault
356,7.876623825928804,59.92510141887764,2132.314915876176,2978,Overheating
191,8.493722146951736,53.686641289701214,576.1820859149078,4959,Bearing Failure
667,2.2929771725336883,52.94530881316936,2849.4285661165504,1481,Bearing Failure
422,3.0576586614055588,71.36422587112338,2008.61526065149,3723,Motor Failure
700,3.1007167242895264,78.83275260095348,505.93941042948353,726,Pressure Leak
7,3.8934853790152895,74.10360951648693,1885.746684478694,1766,Overheating
133,4.039886033466699,42.89665657758158,1753.8274989039064,2557,No Fault
747,5.400997921892079,62.10916670932693,2270.516689506361,2751,No Fault
557,1.9389178702979724,81.45660469189909,1093.3339533952862,3441,Motor Failure
826,6.721219974073904,60.92076508228865,2784.57721085788,656,No Fault
761,2.0080988537405586,64.8805131828071,3615.981586331585,2573,Bearing Failure
31,3.2927763389409277,80.12384313110344,3335.835060745576,4563,Overheating
535,5.030106175455386,72.98224490723095,4116.897264061357,1260,No Fault
426,7.6679650537112956,56.607419857355524,2534.037295941865,1273,Overheating
394,7.155223099148546,88.20182622762422,2835.912786528777,2052,No Fault
672,6.3098092076947,40.56685946312611,4146.808733865425,1457,Pressure Leak
363,1.9019593452215315,94.7085691583711,2424.6552686865734,753,Pressure Leak
437,5.4234081105401994,37.72541760095542,3657.1970745481863,2069,Overheating
670,1.2870185161989691,30.97174812177553,2455.7106592309633,3718,Pressure Leak
551,3.896268591169857,87.8512285746697,2379.812875302032,4713,Pressure Leak
927,4.221648772609632,45.92197804378715,3920.925310381221,3736,Bearing Failure
82,0.8583029550117844,77.43047578403686,1286.7661195979504,1307,No Fault
356,2.9658928952297465,82.71599937058451,2023.636873737081,2281,Pressure Leak
258,9.100845205398404,85.83411541708759,1508.7752453610578,1721,Overheating
718,9.082693470467206,94.45362531817084,2115.994743354187,4163,Bearing Failure
589,3.6709434882728535,49.112581152599944,1536.6867006471082,3700,Pressure Leak
989,0.8879009805349165,76.16581722527184,3107.325339889946,1379,Overheating
524,2.111854453953634,37.50099078825383,4091.7686117803037,500,No Fault
295,4.029960140901862,56.44260393819521,4039.7587754805586,666,Pressure Leak
962,9.030017281723069,85.11816006531836,2140.254340469566,2563,Overheating
224,1.7707915718346643,53.89777299384204,4949.421826524178,3204,Overheating
525,7.3716425930139104,68.4211997348149,3172.3446411761033,611,Motor Failure
46,1.4781428543722286,62.74527384210121,2297.301358002326,3939,Overheating
667,9.331318196521492,71.98684952228294,4259.926756586415,1625,Motor Failure
113,3.934548491982215,93.23813531020016,3784.433056891884,3141,No Fault
233,7.4771108500915044,33.62280922259114,3871.7390157084697,1929,No Fault
17,3.5833197453001864,67.30749863760593,1382.6270738024223,2543,Bearing Failure
360,6.149019894429278,86.09687065126852,2607.459383158498,2134,Motor Failure
223,2.228144762660331,61.289876263647784,4378.226588710712,1170,Overheating
866,1.8141891736726627,35.104267086202235,2768.1710343294076,3611,Bearing Failure
700,8.942577256113182,66.43505790709011,3575.5373453947263,2190,Bearing Failure
448,8.758825501139901,51.58480290354833,3145.7017986541905,4457,No Fault
856,8.48722046191594,40.07121604696583,4290.60554473272,1464,Overheating
365,6.128901051499341,85.18724336342575,1780.5237789272119,780,Motor Failure
675,7.774413900946504,63.90396834442291,3089.638750488642,4946,No Fault
326,1.121332432202374,90.66296680463932,1054.556006044118,2466,Bearing Failure
467,3.5131013770161124,82.39107279919949,3605.948495147605,3308,Pressure Leak
414,3.323328122814406,75.04316659528837,3793.855272587204,2464,Bearing Failure
455,6.220807897573519,30.326657718745274,692.7679453504928,3890,Pressure Leak
586,3.7036199612357645,57.80852468148625,3541.0593363259327,1322,No Fault
233,1.8365610347931272,42.8366083073821,2366.105693746039,1937,Motor Failure
224,5.868203678721893,89.20186421817641,1058.4359424935706,2561,Overheating
994,7.829455286021734,41.34795900396342,2389.583964643104,4365,Pressure Leak
831,3.939111450139759,48.593903357853556,1374.0481836301178,4794,Overheating
412,1.6904184358863352,63.59438990274244,2370.017894554924,4536,No Fault
572,2.2701937758154074,47.11863523487515,2229.525625813375,1964,No Fault
335,2.637349746524456,43.641204023142876,3822.7623662122587,577,No Fault
222,3.199078336950826,68.9414561316789,3983.9700117486145,2659,Motor Failure
37,6.285155634556782,35.78041897907655,3231.62894473046,3687,Pressure Leak
989,5.908509360839471,33.78090431686011,602.0907898210139,1665,Overheating
278,6.764718754103352,54.19594418709464,4689.600255819473,1289,Bearing Failure
196,3.7625178607836185,76.84318954301105,3588.0497604340144,2063,No Fault
916,7.915978866919804,66.06243928780663,653.8795246453498,1822,Overheating
864,2.3367889504018424,57.48697045034062,4184.74804646353,2002,Overheating
484,4.721366727663385,66.77385167459786,1401.1976962309827,1991,Motor Failure
242,7.708448493872873,53.75434650246278,3106.4953530699804,2159,Pressure Leak
324,2.121427829593573,90.84951180308734,2599.854664775842,1815,Motor Failure
731,1.4887680236670464,33.568817909200334,2389.274520597845,3562,Motor Failure
192,8.453155709191908,73.77044613693928,4503.711740559789,624,Overheating
17,3.586366964832763,87.93337321380378,2468.125812031766,3562,Pressure Leak
524,6.654831124181288,82.25250606779147,839.0485290791783,1018,Pressure Leak
918,0.7281374383754463,41.96266726339404,4759.874272467287,2570,Pressure Leak
401,6.710421995685047,49.23521268371874,4642.408540578324,4757,No Fault
906,3.344911803922735,76.6081160159618,3579.9471031171943,3176,Pressure Leak
886,1.0016676822869757,35.47758634674976,2605.5163765941124,3053,Overheating
705,5.988314853933053,82.77101048911797,917.8676282458457,4435,No Fault
22,2.667234344658559,76.72895139931137,4058.366533598643,1544,Bearing Failure
474,3.98126517846692,77.42443220029728,839.6506149081304,2287,Motor Failure
120,1.2252273105786222,36.51568906739344,808.7044320281555,4035,Pressure Leak
210,1.8244692598545078,76.65443541305501,2918.2272909771564,2466,Bearing Failure
306,3.1817951194625937,74.18817813929805,1220.577080830881,2856,Pressure Leak
270,1.3078355050414143,84.00996190342028,534.7862030315704,2750,Motor Failure
704,8.697436382176837,32.70373715667052,2404.010439481038,3987,Overheating
687,0.5544233886558058,31.502193450406494,1117.4775422452967,641,Overheating
285,4.854741969778803,54.24546149210644,1222.3193687631106,1503,Motor Failure
716,1.6092271231929631,39.671238450194934,846.097874309006,2654,Bearing Failure
676,3.2691118053015367,66.29499104206442,1422.9218917562448,2514,No Fault
763,8.834536038364389,89.62767859793868,3719.6788089847523,4108,No Fault
227,1.9552509794658817,55.446182471711026,4140.172882480061,1468,Pressure Leak
948,9.192490877464994,84.92177452271926,2536.401398131853,4425,Motor Failure
381,2.3521493929047956,30.015656843661322,2779.4921714663797,4458,Motor Failure
460,7.1740949762014665,40.95345182484697,646.9476556739118,3235,No Fault
7,5.420095384075806,31.977530077515567,811.9231761709259,1304,Bearing Failure
29,8.460308548370833,51.32956673347946,1659.054765422826,1834,Motor Failure
907,5.485939299528178,89.03232372027269,2947.542893209164,4484,Overheating
33,5.311032972406778,36.301888033934205,3827.9801693074683,1167,Overheating
646,2.259122003315599,69.41663548834703,3222.5137760211487,884,Motor Failure
879,1.9960642584649286,59.34723604276387,2264.5753474405474,3624,Bearing Failure
79,8.748402360039627,91.00043380377781,1032.4583285141218,2108,Overheating
928,3.4505437896503066,37.9637442649111,4013.479556992352,3754,Bearing Failure
947,3.8487402946660634,43.781810282644884,2137.0372321957566,3940,No Fault
459,7.338412925855495,31.920227959747063,3812.243065172553,3248,Pressure Leak
570,3.549411341805266,58.205791226039295,2808.404788614538,512,No Fault
983,9.068562019751024,48.059138471702525,3823.9792410282134,3507,Pressure Leak
538,7.141349920989203,86.54388570287085,4582.803026536574,2707,Overheating
482,5.87686318316078,69.32115285785409,4644.632822242109,4667,Pressure Leak
430,8.428056444902772,69.91589796842061,2907.980510002715,2645,Pressure Leak
738,0.9464531751453448,64.57419529728466,2801.7876414453744,2365,Motor Failure
285,2.8135642297028784,35.97027191989807,1695.5530947627676,600,Pressure Leak
516,4.68532700798819,58.926214442148094,4711.099241881811,4579,Motor Failure
977,2.5428068552436893,94.96783733105357,2560.636252398294,4876,Pressure Leak
99,7.195146685719368,84.28990390499096,1074.1605767931972,1812,Motor Failure
397,8.772872279483526,88.07483852086253,2447.1721158194746,3296,Overheating
489,4.31393107937831,83.50971335102247,1071.739626071018,949,Overheating
39,3.5791934010070543,36.69771007301387,2761.3925791568377,3939,Pressure Leak
271,9.153956589238096,44.78413651421198,3025.739816852955,4001,Bearing Failure
887,4.503671895447868,30.202907338166625,2019.900926721134,3667,Overheating
797,4.901435604043549,49.72815811707724,822.427764041681,620,No Fault
157,3.6648488510771484,37.05948115252202,4745.765910349576,3937,No Fault
75,8.685936257109246,60.731567444602895,3980.089010675433,4356,Motor Failure
884,5.620599349536657,74.01328675730363,4274.964862273045,1575,Bearing Failure
800,7.359571284634802,86.842844177475,2150.9077742880327,4913,Motor Failure
130,7.806260465157977,78.69911573090837,3923.7396350875274,3222,Pressure Leak
687,3.5766413772553234,91.00806372560284,2684.178028261374,1201,Overheating
974,4.40324898188342,33.50338887559627,1404.8756978272067,3848,Bearing Failure
84,8.136245969656382,30.791689302075195,1059.9051960824597,4168,Motor Failure
22,3.7692981650822923,72.98697739935383,2052.728911949256,3765,Motor Failure
459,7.645416201066662,48.80790666444601,1118.9845016381287,520,No Fault
539,8.968930903169934,46.47756604687525,4992.210392918309,2946,Pressure Leak
707,6.108893357612063,51.50766070009663,721.3504560440992,2749,Motor Failure
849,7.174645587067,47.53674376300367,2485.146197160844,3013,No Fault
382,7.745875808370214,63.24336640960317,2534.4208507567287,3722,Bearing Failure
748,8.105356840069783,58.60964906956861,1852.8436786175398,1682,Motor Failure
440,4.0554800407111635,63.30785583948266,3071.082045681254,2857,No Fault
604,0.9613711325839835,73.72638474752836,1174.896608681951,3051,Pressure Leak
989,4.116886441130656,55.16348308312464,4027.6057126425517,2573,Overheating
21,6.563806068056808,46.334999664240186,1996.0147321143725,565,Bearing Failure
303,4.553153472027135,40.803034892568455,3161.0416540938877,4858,Motor Failure
976,7.240668357743587,52.71581776962066,3720.376562301317,971,No Fault
869,3.7128418652179747,78.21742089100118,4500.689529605725,2714,Motor Failure
955,6.212697269936266,79.18581915724552,4261.0434640349,3725,Overheating
84,2.177778243685771,73.34885013447368,3237.390626466018,842,Motor Failure
774,7.244324929804613,45.21183139494685,2247.769311727491,1217,Motor Failure
659,5.411263719317232,68.22560598055534,2764.421015337338,2960,No Fault
953,2.336579496919405,67.09482800249512,3959.3065702046115,4236,Overheating
453,3.127200561480265,61.47730287713216,4448.954941517629,3755,Bearing Failure
387,7.237478377236491,65.74863411495117,967.0186767950233,3765,No Fault
507,4.843411120953686,61.966391120538425,2231.8531812187407,4589,Overheating
257,2.44428296353765,66.75466379481703,3992.5246928607526,3030,Overheating
570,9.20544071333268,76.50788705037337,2442.4329316728245,4132,Motor Failure
892,6.9361251783519915,37.125832636223585,1995.0249382982772,1555,Pressure Leak
934,9.114213492858166,78.72567388968653,2350.9521357047133,514,Pressure Leak
527,4.343945408243089,38.832599758293625,3212.8013605385786,3889,Bearing Failure
162,4.775903066225484,34.330819896674356,4999.123148602107,3814,Motor Failure
957,8.581596945665172,93.44517960439539,2718.465930970393,516,Pressure Leak
163,5.225444062208462,92.20446497657869,1438.2251372941723,3081,No Fault
832,6.865510207151004,33.928375421136664,1232.8095887559264,2279,Bearing Failure
793,2.7695558974597696,58.811473695872536,690.5738636438643,2449,Motor Failure
792,4.520538218323765,42.105920989485355,3014.6775571324465,580,No Fault
524,1.611048792293196,61.547418313737175,2950.574411699754,3579,Pressure Leak
786,2.353820322892655,83.96152079497318,1423.5526705113912,1518,Pressure Leak
271,0.5084907374086798,91.78976535828787,3628.9823290365516,1279,Pressure Leak
492,0.8533854648379421,71.22642247434993,3834.9816873335635,2324,Pressure Leak
208,9.295554408592364,53.00386836876811,1665.9419242195006,4364,Overheating
539,2.681183256230861,69.21616176689889,2048.4489381338144,2969,Bearing Failure
584,6.469796385536018,50.28008489704927,4957.122525562655,3013,Bearing Failure
60,8.051897289196503,89.13853665408392,2184.1901053283036,2630,Pressure Leak
430,5.455944133129078,86.57603010187941,3923.607522902458,824,Bearing Failure
985,1.8783005007556057,66.28506376817796,2537.26441983473,3990,No Fault
657,7.053047936025497,51.11192949972343,4070.0517253743915,1176,No Fault
605,5.902262690896247,49.070328912893594,3960.6045745219153,2511,Bearing Failure
309,7.081255304126376,32.17216965582887,3504.90211339341,4116,Pressure Leak
520,7.427719605713785,83.0283553166442,4346.502558330107,3633,Motor Failure
591,9.278693309162707,59.274908847535514,4726.483226949583,3204,Pressure Leak
27,5.66206952024039,51.13364034601719,3109.9249420343776,1694,Overheating
686,3.5747700142154164,60.622173074854004,1568.6100825023557,3575,Motor Failure
562,6.336181012102133,83.21796937955239,2293.8303273983374,1404,Overheating
199,1.1159663831836353,38.09992350098888,3912.3757108098193,3404,Bearing Failure
387,8.576575864894277,85.74763923571878,3428.975683057413,3800,Overheating
349,1.574429102043771,88.33807428204301,1300.0925235436193,1623,Bearing Failure
960,3.450585540972364,91.53601447720274,730.5779351589111,4816,Overheating
940,7.841708425635088,55.836719507470804,3573.327170939292,3557,Motor Failure
693,5.875811404976407,44.11412626244867,1629.8556081320542,2770,Overheating
536,4.042719682496979,54.2866532003354,2748.5160967807406,3224,Pressure Leak
828,4.760920934375193,51.63928625504121,3860.360476306674,2758,Bearing Failure
378,8.190926538819623,41.450004312685905,3032.0005129534993,4362,No Fault
899,3.560039474539029,69.47233355659671,874.8616240030838,1430,Overheating
916,8.326847163309541,60.980570433060876,1335.1110655259993,4146,Bearing Failure
558,1.2932098787902233,86.27056450106024,1486.9768281391362,4857,No Fault
527,7.491185934877676,32.087122731333785,1660.389141401802,1771,Bearing Failure
153,8.127928697492628,71.85141529108321,3044.315263777269,4312,Bearing Failure
734,2.1363588755360485,79.59167710325147,2767.8460092142705,1297,No Fault
206,4.373118791349804,79.36662699723996,1414.2201726389403,3634,No Fault
455,1.9894979719729005,87.59480786120913,803.9967955505919,3963,Motor Failure
273,6.85943716094796,77.38719328391711,1271.4449201362313,3087,Overheating
894,5.318129912554911,90.30765400710027,4929.715906783715,916,Overheating
236,6.217910120374889,51.62267898835795,2608.4612740616253,4633,Bearing Failure
852,2.2683827026059005,62.7086120888503,4403.054771159506,2855,Pressure Leak
740,2.4057127584717755,30.915178113387896,4319.386100009795,1397,Pressure Leak
521,0.8734759295891573,30.452243174713928,2801.8380085829317,552,Bearing Failure
678,3.3986078167615674,45.60823032934879,3680.094688072446,1105,Motor Failure
944,5.537701952003075,36.55246781404054,1367.3840468572052,4177,No Fault
956,8.221414225975959,46.913738915823984,3597.785172171087,960,Bearing Failure
831,6.502347027128127,41.50781414434583,1725.7306066848028,1274,Overheating
726,4.418566910597763,31.853801614512136,4244.279435393679,4530,Pressure Leak
501,9.07808102954724,89.10476951639322,876.7585989900947,3827,Pressure Leak
117,6.973206805182487,30.53450354027795,3979.124027983749,3822,Pressure Leak
386,8.87148682576295,77.84533938191055,949.7160795587879,3194,Motor Failure
344,5.248291759449491,39.88961264976857,4465.35156602439,4018,Overheating
584,2.8301384731382564,89.294925429974,1868.9203316075168,984,Motor Failure
395,0.9754401772824979,88.03173607334259,3444.7701417375865,4687,No Fault
64,7.034763663354655,72.50357451400173,2693.7602537912594,1687,Bearing Failure
717,1.5917269820498072,73.69521973703934,2148.3641536805253,4227,Bearing Failure
721,3.2249761544477047,30.347044228029755,3404.488249325734,4496,Pressure Leak
72,5.292238170955077,94.01665179738413,4763.853412480571,3492,Pressure Leak
789,5.5797492900177295,87.05911923242793,685.7138631857983,2209,No Fault
274,5.9052487728842245,88.18190467245597,4634.837851473969,2489,Motor Failure
990,1.9962979731473056,72.85089490830669,3240.867447594561,4773,Overheating
320,3.9176366433948386,52.41115036254487,4132.914353460736,4845,No Fault
338,6.0547480440527,88.08716219088126,2227.437290454249,4138,Bearing Failure
366,9.228369781704062,48.9486003298275,2623.293386769262,3214,Bearing Failure
495,7.048680239297198,66.5762503172432,4409.828383105238,4686,Motor Failure
607,8.80343381384562,36.48251320235236,2366.815864144204,838,No Fault
166,7.359908524827594,89.92711595862876,2905.9680503708823,2161,Overheating
544,5.825452720031604,39.150079755128864,590.8771538794981,4764,No Fault
11,2.228210322227101,44.618292372476475,1213.6910262711904,4194,No Fault
301,6.500170867032617,66.27872027833396,3387.589285886599,669,Motor Failure
729,6.110416093639164,79.6660450138438,3726.396054787447,4733,Overheating
801,5.922222534115398,70.25783488585944,3121.7042155302474,3599,Bearing Failure
102,4.908072811894167,45.08870433201015,1144.8951632402482,3512,Pressure Leak
425,5.25790943590348,30.06129776428687,2504.3244286002564,3110,Overheating
392,3.5099827440629365,79.21478771998355,2097.926448634354,2973,Bearing Failure
779,5.173814233780728,94.0384761842211,2730.4760481578974,4261,Motor Failure
214,2.2780031511063044,82.64435281989589,4416.480655493424,3188,Overheating
691,7.746569576243391,59.91343018018,3991.376473963933,1790,Overheating
88,2.1719925922883703,88.74487199094193,877.9527562512153,2535,Bearing Failure
553,1.2646966090051976,56.64009875269275,4506.39138998554,606,Bearing Failure
401,4.426214237214417,64.12071547582539,2622.952180174206,3107,No Fault
